Datetime,Close,High,Low,Open,Volume
2025-01-31 18:12:00+00:00,102.87109375,102.87109375,102.87109375,102.87109375,0.0
2025-01-31 18:13:00+00:00,102.87109375,102.87109375,102.87109375,102.87109375,496.0
2025-01-31 18:14:00+00:00,102.87109375,102.87109375,102.87109375,102.87109375,184.0
2025-01-31 18:16:00+00:00,102.8671875,102.87109375,102.8671875,102.8671875,255.0
2025-01-31 18:18:00+00:00,102.8671875,102.8671875,102.8671875,102.8671875,40.0
2025-01-31 18:19:00+00:00,102.85546875,102.8671875,102.85546875,102.8671875,9644.0
2025-01-31 18:20:00+00:00,102.86328125,102.87109375,102.85546875,102.85546875,7606.0
2025-01-31 18:21:00+00:00,102.86328125,102.8671875,102.859375,102.86328125,1976.0
2025-01-31 18:22:00+00:00,102.859375,102.86328125,102.859375,102.86328125,938.0
2025-01-31 18:23:00+00:00,102.859375,102.86328125,102.859375,102.859375,1130.0
2025-01-31 18:24:00+00:00,102.85546875,102.859375,102.85546875,102.85546875,656.0
2025-01-31 18:25:00+00:00,102.84765625,102.85546875,102.84765625,102.85546875,1228.0
2025-01-31 18:26:00+00:00,102.85546875,102.85546875,102.8515625,102.8515625,2372.0
2025-01-31 18:27:00+00:00,102.8515625,102.8515625,102.84765625,102.8515625,1212.0
2025-01-31 18:28:00+00:00,102.8515625,102.8515625,102.84765625,102.84765625,595.0
2025-01-31 18:29:00+00:00,102.8515625,102.8515625,102.84765625,102.84765625,241.0
2025-01-31 18:30:00+00:00,102.85546875,102.85546875,102.8515625,102.8515625,460.0
2025-01-31 18:31:00+00:00,102.85546875,102.85546875,102.8515625,102.8515625,647.0
2025-01-31 18:32:00+00:00,102.859375,102.86328125,102.85546875,102.85546875,962.0
2025-01-31 18:33:00+00:00,102.85546875,102.859375,102.85546875,102.859375,662.0
2025-01-31 18:34:00+00:00,102.859375,102.859375,102.85546875,102.85546875,546.0
2025-01-31 18:35:00+00:00,102.859375,102.859375,102.859375,102.859375,5.0
2025-01-31 18:36:00+00:00,102.85546875,102.859375,102.85546875,102.85546875,567.0
2025-01-31 18:37:00+00:00,102.85546875,102.85546875,102.8515625,102.85546875,328.0
2025-01-31 18:38:00+00:00,102.85546875,102.85546875,102.8515625,102.85546875,230.0
2025-01-31 18:39:00+00:00,102.8515625,102.8515625,102.8515625,102.8515625,2865.0
2025-01-31 18:41:00+00:00,102.84765625,102.8515625,102.84765625,102.84765625,465.0
2025-01-31 18:42:00+00:00,102.8515625,102.85546875,102.84765625,102.8515625,3094.0
2025-01-31 18:43:00+00:00,102.8515625,102.8515625,102.8515625,102.8515625,14.0
2025-01-31 18:44:00+00:00,102.8515625,102.8515625,102.84765625,102.84765625,2319.0
2025-01-31 18:45:00+00:00,102.8515625,102.859375,102.8515625,102.85546875,1306.0
2025-01-31 18:47:00+00:00,102.84765625,102.84765625,102.84765625,102.84765625,6838.0
2025-01-31 18:48:00+00:00,102.84765625,102.84765625,102.84765625,102.84765625,223.0
2025-01-31 18:49:00+00:00,102.84765625,102.8515625,102.84765625,102.84765625,536.0
2025-01-31 18:50:00+00:00,102.84765625,102.84765625,102.84765625,102.84765625,103.0
2025-01-31 18:51:00+00:00,102.84375,102.84765625,102.84375,102.84375,14.0
2025-01-31 18:52:00+00:00,102.84375,102.84375,102.84375,102.84375,568.0
2025-01-31 18:53:00+00:00,102.84375,102.84375,102.83984375,102.84375,2091.0
2025-01-31 18:54:00+00:00,102.83984375,102.83984375,102.83984375,102.83984375,50.0
2025-01-31 18:55:00+00:00,102.84375,102.84375,102.84375,102.84375,11.0
2025-01-31 18:56:00+00:00,102.83984375,102.84375,102.83984375,102.84375,1805.0
2025-01-31 18:57:00+00:00,102.83984375,102.83984375,102.83984375,102.83984375,1.0
2025-01-31 18:58:00+00:00,102.83984375,102.83984375,102.8359375,102.8359375,872.0
2025-01-31 18:59:00+00:00,102.83984375,102.83984375,102.83984375,102.83984375,84.0
2025-01-31 19:00:00+00:00,102.83984375,102.83984375,102.8359375,102.8359375,1312.0
2025-01-31 19:01:00+00:00,102.83984375,102.84375,102.8359375,102.8359375,2485.0
2025-01-31 19:02:00+00:00,102.84375,102.84375,102.83984375,102.83984375,1343.0
2025-01-31 19:03:00+00:00,102.84375,102.84375,102.84375,102.84375,86.0
2025-01-31 19:04:00+00:00,102.84375,102.84375,102.83984375,102.84375,184.0
2025-01-31 19:05:00+00:00,102.84375,102.84375,102.83984375,102.84375,1058.0
2025-01-31 19:06:00+00:00,102.84765625,102.84765625,102.83984375,102.84375,761.0
2025-01-31 19:07:00+00:00,102.84765625,102.84765625,102.84765625,102.84765625,165.0
2025-01-31 19:08:00+00:00,102.84375,102.84765625,102.84375,102.84765625,1498.0
2025-01-31 19:09:00+00:00,102.84375,102.84375,102.83984375,102.84375,120.0
2025-01-31 19:10:00+00:00,102.84375,102.84375,102.84375,102.84375,401.0
2025-01-31 19:11:00+00:00,102.84375,102.84375,102.83984375,102.84375,56.0
2025-01-31 19:12:00+00:00,102.84375,102.84375,102.83984375,102.83984375,553.0
2025-01-31 19:13:00+00:00,102.84765625,102.84765625,102.84375,102.84375,649.0
2025-01-31 19:14:00+00:00,102.84765625,102.84765625,102.84375,102.84765625,1166.0
2025-01-31 19:15:00+00:00,102.84765625,102.84765625,102.84375,102.84765625,3197.0
2025-01-31 19:16:00+00:00,102.84765625,102.84765625,102.84765625,102.84765625,156.0
2025-01-31 19:17:00+00:00,102.84375,102.84765625,102.84375,102.84765625,64.0
2025-01-31 19:18:00+00:00,102.84375,102.84375,102.84375,102.84375,1127.0
2025-01-31 19:19:00+00:00,102.84765625,102.84765625,102.84375,102.84375,656.0
2025-01-31 19:20:00+00:00,102.84765625,102.84765625,102.84765625,102.84765625,319.0
2025-01-31 19:21:00+00:00,102.84765625,102.84765625,102.84375,102.84375,388.0
2025-01-31 19:22:00+00:00,102.8515625,102.8515625,102.8515625,102.8515625,102.0
