Datetime,Close,High,Low,Open,Volume
2025-02-13 14:30:00+00:00,6064.56005859375,6067.7998046875,6060.58984375,6060.58984375,0.0
2025-02-13 14:31:00+00:00,6066.240234375,6068.39990234375,6064.72021484375,6064.72021484375,14344645.0
2025-02-13 14:32:00+00:00,6067.22998046875,6069.240234375,6065.85009765625,6066.5400390625,14199569.0
2025-02-13 14:33:00+00:00,6068.10986328125,6068.16015625,6066.10986328125,6067.2099609375,13206239.0
2025-02-13 14:34:00+00:00,6064.89990234375,6068.02978515625,6063.52978515625,6067.990234375,12548196.0
2025-02-13 14:35:00+00:00,6064.18994140625,6065.91015625,6063.89990234375,6064.64990234375,11024692.0
2025-02-13 14:36:00+00:00,6063.35986328125,6064.47021484375,6062.3798828125,6064.47021484375,10480376.0
2025-02-13 14:37:00+00:00,6059.06005859375,6063.509765625,6058.77978515625,6063.509765625,9683961.0
2025-02-13 14:38:00+00:00,6051.18994140625,6058.8701171875,6051.16015625,6058.8701171875,10149863.0
2025-02-13 14:39:00+00:00,6054.72998046875,6055.39013671875,6050.9501953125,6050.9501953125,10198102.0
2025-02-13 14:40:00+00:00,6056.009765625,6056.6298828125,6053.31982421875,6054.8701171875,10226270.0
2025-02-13 14:41:00+00:00,6054.64990234375,6056.27001953125,6054.22021484375,6056.27001953125,7864860.0
2025-02-13 14:42:00+00:00,6058.43017578125,6058.4599609375,6054.72021484375,6054.91015625,7817577.0
2025-02-13 14:43:00+00:00,6061.06005859375,6061.81005859375,6057.56982421875,6058.47021484375,7988285.0
2025-02-13 14:44:00+00:00,6062.97021484375,6063.18994140625,6060.080078125,6061.2900390625,8747507.0
2025-02-13 14:45:00+00:00,6063.33984375,6064.35986328125,6062.77978515625,6063.2998046875,9945995.0
2025-02-13 14:46:00+00:00,6064.240234375,6065.64990234375,6062.81005859375,6063.330078125,8493980.0
2025-02-13 14:47:00+00:00,6059.66015625,6064.830078125,6059.10986328125,6064.22998046875,9314613.0
2025-02-13 14:48:00+00:00,6059.39990234375,6060.16015625,6058.1201171875,6059.72021484375,8168900.0
2025-02-13 14:49:00+00:00,6059.330078125,6060.759765625,6059.080078125,6059.4599609375,8066597.0
2025-02-13 14:50:00+00:00,6059.85986328125,6059.91015625,6058.02978515625,6059.68017578125,8066266.0
