Datetime,Close,High,Low,Open,Volume
2025-02-18 14:30:00+00:00,44515.6796875,44602.01953125,44509.48828125,44583.91015625,0.0
2025-02-18 14:31:00+00:00,44448.1015625,44519.890625,44417.87109375,44519.890625,5325164.0
2025-02-18 14:32:00+00:00,44477.66015625,44484.33984375,44425.328125,44451.80078125,3520462.0
2025-02-18 14:33:00+00:00,44465.6484375,44480.01953125,44458.28125,44477.94140625,3941399.0
2025-02-18 14:34:00+00:00,44479.33984375,44498.578125,44460.87109375,44464.23046875,3210383.0
2025-02-18 14:35:00+00:00,44471.05859375,44483.80859375,44462.62890625,44482.328125,3410190.0
2025-02-18 14:36:00+00:00,44461.140625,44486.890625,44460.78125,44472.37890625,2502757.0
2025-02-18 14:37:00+00:00,44483.3515625,44483.3515625,44448.5390625,44464.33984375,2917091.0
2025-02-18 14:38:00+00:00,44505.37890625,44518.171875,44483.58984375,44486.28125,2632859.0
2025-02-18 14:39:00+00:00,44497.69921875,44505.75,44490.62890625,44505.75,2471744.0
2025-02-18 14:40:00+00:00,44481.48046875,44500.7890625,44480.46875,44497.109375,2593754.0
2025-02-18 14:41:00+00:00,44464.75,44483.71875,44464.75,44480.44921875,2200839.0
2025-02-18 14:42:00+00:00,44434.46875,44462.640625,44434.46875,44462.640625,1932116.0
2025-02-18 14:43:00+00:00,44455.609375,44455.609375,44434.7109375,44436.30859375,1884897.0
2025-02-18 14:44:00+00:00,44441.1484375,44461.12890625,44433.73828125,44454.23828125,2544690.0
2025-02-18 14:45:00+00:00,44466.3203125,44469.23046875,44438.55859375,44440.69140625,2527813.0
2025-02-18 14:46:00+00:00,44479.140625,44483.71875,44459.2890625,44463.4296875,1985705.0
2025-02-18 14:47:00+00:00,44488.53125,44490.05859375,44474.05859375,44479.609375,2112921.0
2025-02-18 14:48:00+00:00,44498.421875,44504.37890625,44487.94140625,44488.671875,1888945.0
2025-02-18 14:49:00+00:00,44498.87109375,44512.62890625,44495.578125,44498.21875,2252947.0
2025-02-18 14:50:00+00:00,44486.4296875,44502.37109375,44483.94921875,44500.828125,2642296.0
2025-02-18 14:51:00+00:00,44485.98046875,44491.78125,44480.078125,44486.26171875,1788538.0
2025-02-18 14:52:00+00:00,44501.48828125,44504.5390625,44481.48828125,44483.62109375,1842617.0
2025-02-18 14:53:00+00:00,44484.98828125,44503.30859375,44484.98828125,44503.30859375,2033814.0
2025-02-18 14:54:00+00:00,44457.03125,44486.2109375,44451.9296875,44485.25,1613647.0
2025-02-18 14:55:00+00:00,44454.171875,44464.390625,44449.33984375,44457.9609375,1347178.0
2025-02-18 14:56:00+00:00,44452.94140625,44462.30859375,44451.01953125,44453.9609375,1549339.0
2025-02-18 14:57:00+00:00,44438.26171875,44454.4296875,44435.98046875,44452.69140625,1357857.0
2025-02-18 14:58:00+00:00,44426.4296875,44440.75,44426.390625,44436.01171875,1391649.0
2025-02-18 14:59:00+00:00,44418.921875,44425.48828125,44409.69921875,44425.48828125,1583387.0
2025-02-18 15:00:00+00:00,44392.01953125,44403.30859375,44391.28125,44398.1484375,3159206.0
2025-02-18 15:01:00+00:00,44407.30859375,44411.26953125,44389.05078125,44392.19140625,2228918.0
2025-02-18 15:02:00+00:00,44407.76953125,44413.51953125,44401.19140625,44407.33984375,1965711.0
2025-02-18 15:03:00+00:00,44420.390625,44427.08984375,44407.55859375,44407.55859375,1376968.0
2025-02-18 15:04:00+00:00,44426.5703125,44434.0703125,44417.671875,44420.98046875,1526043.0
2025-02-18 15:05:00+00:00,44428.98046875,44430.62890625,44421.62890625,44427.94140625,2135383.0
2025-02-18 15:06:00+00:00,44418.21875,44433.66015625,44416.55859375,44428.48046875,2453620.0
2025-02-18 15:07:00+00:00,44414.03125,44420.55859375,44403.109375,44419.8203125,1352101.0
2025-02-18 15:08:00+00:00,44414.5703125,44415.87890625,44407.109375,44412.75,1222517.0
2025-02-18 15:09:00+00:00,44403.1484375,44416.12109375,44403.01953125,44414.96875,1022431.0
2025-02-18 15:10:00+00:00,44385.98046875,44404.25,44383.1796875,44403.69140625,1241601.0
2025-02-18 15:11:00+00:00,44410.87109375,44413.73828125,44382.21875,44386.83984375,1100677.0
2025-02-18 15:12:00+00:00,44432.44921875,44432.44921875,44411.21875,44411.3203125,1497700.0
2025-02-18 15:13:00+00:00,44424.2109375,44436.58984375,44422.96875,44433.73828125,1365031.0
2025-02-18 15:14:00+00:00,44411.859375,44425.73046875,44406.75,44423.91015625,1235732.0
2025-02-18 15:15:00+00:00,44398.69140625,44414.12890625,44393.4296875,44411.578125,1257924.0
