Date,"Volatility of Returns (Session:US Close 15-17 ET, Interval:1m, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2024-09-30,3.25,0.5080369457778394,0.5080369457778394
2024-10-01,2.0,-0.2368852621075556,-0.2368852621075556
2024-10-02,1.25,-0.6838385868387926,-0.6838385868387926
2024-10-03,1.5,-0.5348541452617136,-0.5348541452617136
2024-10-07,1.25,-0.6838385868387926,-0.6838385868387926
2024-10-08,2.5,0.06108362104660241,0.06108362104660241
2024-10-09,1.75,-0.3858697036846346,-0.3858697036846346
2024-10-14,1.25,-0.6838385868387926,-0.6838385868387926
2024-10-16,1.0,-0.8328230284158715,-0.8328230284158715
2024-10-17,1.5,-0.5348541452617136,-0.5348541452617136
2024-10-18,1.25,-0.6838385868387926,-0.6838385868387926
2024-10-21,1.75,-0.3858697036846346,-0.3858697036846346
2024-10-22,1.25,-0.6838385868387926,-0.6838385868387926
2024-10-23,2.0,-0.2368852621075556,-0.2368852621075556
2024-10-24,2.0,-0.2368852621075556,-0.2368852621075556
2024-10-28,2.0,-0.2368852621075556,-0.2368852621075556
2024-10-29,3.25,0.5080369457778394,0.5080369457778394
2024-11-04,3.75,0.8060058289319973,0.8060058289319973
2024-11-05,2.5,0.06108362104660241,0.06108362104660241
2024-11-06,2.75,0.2100680626236814,0.2100680626236814
2024-11-07,3.75,0.8060058289319973,0.8060058289319973
2024-11-11,2.25,-0.08790082053047658,-0.08790082053047658
2024-11-15,2.25,-0.08790082053047658,-0.08790082053047658
2024-11-18,1.75,-0.3858697036846346,-0.3858697036846346
2024-11-19,2.25,-0.08790082053047658,-0.08790082053047658
2024-11-20,1.5,-0.5348541452617136,-0.5348541452617136
2024-11-21,1.5,-0.5348541452617136,-0.5348541452617136
2024-11-25,1.5,-0.5348541452617136,-0.5348541452617136
2024-11-26,2.0,-0.2368852621075556,-0.2368852621075556
2024-12-02,4.0,0.9549902705090764,0.9549902705090764
2024-12-03,3.75,0.8060058289319973,0.8060058289319973
2024-12-04,1.5,-0.5348541452617136,-0.5348541452617136
2024-12-05,3.5,0.6570213873549184,0.6570213873549184
2024-12-10,2.75,0.2100680626236814,0.2100680626236814
2024-12-13,1.5,-0.5348541452617136,-0.5348541452617136
2024-12-16,1.5,-0.5348541452617136,-0.5348541452617136
2024-12-17,2.25,-0.08790082053047658,-0.08790082053047658
2024-12-18,4.75,1.4019435952403134,1.4019435952403134
2024-12-23,1.75,-0.3858697036846346,-0.3858697036846346
2024-12-26,1.25,-0.6838385868387926,-0.6838385868387926
2024-12-27,1.5,-0.5348541452617136,-0.5348541452617136
2024-12-30,2.0,-0.2368852621075556,-0.2368852621075556
2024-12-31,1.25,-0.6838385868387926,-0.6838385868387926
2025-01-02,1.75,-0.3858697036846346,-0.3858697036846346
2025-01-03,1.0,-0.8328230284158715,-0.8328230284158715
2025-01-06,3.0,0.3590525042007604,0.3590525042007604
2025-01-07,1.75,-0.3858697036846346,-0.3858697036846346
2025-01-08,3.5,0.6570213873549184,0.6570213873549184
2025-01-16,1.75,-0.3858697036846346,-0.3858697036846346
2025-01-17,3.0,0.3590525042007604,0.3590525042007604
2025-01-21,2.0,-0.2368852621075556,-0.2368852621075556
2025-01-22,2.75,0.2100680626236814,0.2100680626236814
2025-01-23,1.5,-0.5348541452617136,-0.5348541452617136
2025-01-27,1.75,-0.3858697036846346,-0.3858697036846346
2025-01-28,2.5,0.06108362104660241,0.06108362104660241
2025-01-29,3.25,0.5080369457778394,0.5080369457778394
2025-02-03,3.75,0.8060058289319973,0.8060058289319973
2025-02-04,1.75,-0.3858697036846346,-0.3858697036846346
2025-02-05,1.75,-0.3858697036846346,-0.3858697036846346
2025-02-06,0.75,-0.9818074699929505,-0.9818074699929505
2025-02-11,0.75,-0.9818074699929505,-0.9818074699929505
2025-02-14,1.0,-0.8328230284158715,-0.8328230284158715
2025-02-18,2.0,-0.2368852621075556,-0.2368852621075556
2025-02-19,1.25,-0.6838385868387926,-0.6838385868387926
2025-02-20,1.25,-0.6838385868387926,-0.6838385868387926
2025-02-24,1.5,-0.5348541452617136,-0.5348541452617136
2025-02-25,1.5,-0.5348541452617136,-0.5348541452617136
2025-02-26,2.5,0.06108362104660241,0.06108362104660241
2025-03-03,4.75,1.4019435952403134,1.4019435952403134
2025-03-04,7.0,2.7428035694340243,2.7428035694340243
2025-03-05,3.5,0.6570213873549184,0.6570213873549184
2025-03-06,2.0,-0.2368852621075556,-0.2368852621075556
2025-03-11,2.25,-0.08790082053047658,-0.08790082053047658
2025-03-17,1.75,-0.3858697036846346,-0.3858697036846346
2025-03-18,1.75,-0.3858697036846346,-0.3858697036846346
2025-03-19,2.25,-0.08790082053047658,-0.08790082053047658
2025-03-20,1.75,-0.3858697036846346,-0.3858697036846346
2025-03-21,1.25,-0.6838385868387926,-0.6838385868387926
2025-03-24,1.25,-0.6838385868387926,-0.6838385868387926
2025-03-25,1.5,-0.5348541452617136,-0.5348541452617136
2025-03-26,2.5,0.06108362104660241,0.06108362104660241
2025-03-31,4.25,1.1039747120861554,1.1039747120861554
2025-04-01,2.0,-0.2368852621075556,-0.2368852621075556
2025-04-02,2.0,-0.2368852621075556,-0.2368852621075556
2025-04-03,3.75,0.8060058289319973,0.8060058289319973
2025-04-07,10.0,4.5306168683589725,4.5306168683589725
2025-04-08,8.0,3.3387413357423403,3.3387413357423403
2025-04-09,11.5,5.424523517821446,5.424523517821446
2025-04-15,2.75,0.2100680626236814,0.2100680626236814
2025-04-16,3.25,0.5080369457778394,0.5080369457778394
2025-04-17,1.5,-0.5348541452617136,-0.5348541452617136
2025-04-21,2.0,-0.2368852621075556,-0.2368852621075556
2025-04-22,2.0,-0.2368852621075556,-0.2368852621075556
2025-04-23,2.25,-0.08790082053047658,-0.08790082053047658
2025-04-24,1.25,-0.6838385868387926,-0.6838385868387926
2025-04-28,1.5,-0.5348541452617136,-0.5348541452617136
2025-04-29,1.5,-0.5348541452617136,-0.5348541452617136
2025-05-01,3.25,0.5080369457778394,0.5080369457778394
2025-05-05,1.75,-0.3858697036846346,-0.3858697036846346
2025-05-06,0.75,-0.9818074699929505,-0.9818074699929505
