Date,"Volatility of Returns (Session:London 0-7 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2023-07-17,6.75,0.7853845609091494,0.7853845609091494
2023-07-18,5.75,0.3991917324830485,0.3991917324830485
2023-07-19,6.0,0.4957399395895737,0.4957399395895737
2023-07-20,5.5,0.3026435253765233,0.3026435253765233
2023-07-21,3.25,-0.5662903385822038,-0.5662903385822038
2023-07-24,6.0,0.4957399395895737,0.4957399395895737
2023-07-25,4.25,-0.18009751015610284,-0.18009751015610284
2023-07-26,3.0,-0.662838545688729,-0.662838545688729
2023-07-31,4.0,-0.2766457172626281,-0.2766457172626281
2023-08-01,3.5,-0.4697421314756785,-0.4697421314756785
2023-08-02,3.75,-0.3731939243691533,-0.3731939243691533
2023-08-03,5.75,0.3991917324830485,0.3991917324830485
2023-08-07,6.75,0.7853845609091494,0.7853845609091494
