Date,"Volatility of Returns (Session:Asia 18-24 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2024-09-22,2.25,-0.4828413014750159,-0.4828413014750159
2024-09-23,2.25,-0.4828413014750159,-0.4828413014750159
2024-09-24,2.0,-0.5785082033794845,-0.5785082033794845
2024-09-25,1.25,-0.8655089090928902,-0.8655089090928902
2024-09-29,1.75,-0.6741751052839531,-0.6741751052839531
2024-09-30,2.0,-0.5785082033794845,-0.5785082033794845
2024-10-01,2.5,-0.38717439957054733,-0.38717439957054733
2024-10-02,2.0,-0.5785082033794845,-0.5785082033794845
2024-10-03,1.25,-0.8655089090928902,-0.8655089090928902
2024-10-06,3.25,-0.10017369385714157,-0.10017369385714157
2024-10-07,3.75,0.0911601099517956,0.0911601099517956
2024-10-08,1.75,-0.6741751052839531,-0.6741751052839531
2024-10-09,1.5,-0.7698420071884217,-0.7698420071884217
2024-10-13,1.5,-0.7698420071884217,-0.7698420071884217
2024-10-14,2.75,-0.29150749766607875,-0.29150749766607875
2024-10-16,2.25,-0.4828413014750159,-0.4828413014750159
2024-10-17,1.5,-0.7698420071884217,-0.7698420071884217
2024-10-20,2.0,-0.5785082033794845,-0.5785082033794845
2024-10-21,2.75,-0.29150749766607875,-0.29150749766607875
2024-10-22,3.25,-0.10017369385714157,-0.10017369385714157
2024-10-23,3.5,-0.004506791952672987,-0.004506791952672987
2024-10-24,2.5,-0.38717439957054733,-0.38717439957054733
2024-10-27,6.0,0.9521622270920128,0.9521622270920128
2024-10-28,2.25,-0.4828413014750159,-0.4828413014750159
2024-10-29,2.25,-0.4828413014750159,-0.4828413014750159
2024-11-03,3.75,0.0911601099517956,0.0911601099517956
2024-11-04,2.5,-0.38717439957054733,-0.38717439957054733
2024-11-05,23.25,7.553178458500344,7.553178458500344
2024-11-06,2.75,-0.29150749766607875,-0.29150749766607875
2024-11-07,3.0,-0.19584059576161017,-0.19584059576161017
2024-11-10,3.75,0.0911601099517956,0.0911601099517956
2024-11-11,2.75,-0.29150749766607875,-0.29150749766607875
2024-11-17,2.5,-0.38717439957054733,-0.38717439957054733
2024-11-18,2.0,-0.5785082033794845,-0.5785082033794845
2024-11-19,2.25,-0.4828413014750159,-0.4828413014750159
2024-11-20,1.25,-0.8655089090928902,-0.8655089090928902
2024-11-21,1.75,-0.6741751052839531,-0.6741751052839531
2024-11-24,3.75,0.0911601099517956,0.0911601099517956
2024-11-25,3.5,-0.004506791952672987,-0.004506791952672987
2024-11-26,2.0,-0.5785082033794845,-0.5785082033794845
2024-12-01,5.75,0.8564953251875442,0.8564953251875442
2024-12-02,5.0,0.5694946194741385,0.5694946194741385
2024-12-03,4.5,0.3781608156652014,0.3781608156652014
2024-12-04,2.5,-0.38717439957054733,-0.38717439957054733
2024-12-05,3.25,-0.10017369385714157,-0.10017369385714157
2024-12-08,4.0,0.18682701185626419,0.18682701185626419
2024-12-10,2.25,-0.4828413014750159,-0.4828413014750159
2024-12-15,1.75,-0.6741751052839531,-0.6741751052839531
2024-12-16,1.75,-0.6741751052839531,-0.6741751052839531
2024-12-17,2.0,-0.5785082033794845,-0.5785082033794845
2024-12-18,2.5,-0.38717439957054733,-0.38717439957054733
2024-12-22,1.75,-0.6741751052839531,-0.6741751052839531
2024-12-23,1.25,-0.8655089090928902,-0.8655089090928902
2024-12-25,2.5,-0.38717439957054733,-0.38717439957054733
2024-12-26,2.0,-0.5785082033794845,-0.5785082033794845
2024-12-29,1.5,-0.7698420071884217,-0.7698420071884217
2024-12-30,2.0,-0.5785082033794845,-0.5785082033794845
2025-01-01,3.25,-0.10017369385714157,-0.10017369385714157
2025-01-02,2.0,-0.5785082033794845,-0.5785082033794845
2025-01-05,3.5,-0.004506791952672987,-0.004506791952672987
2025-01-06,2.75,-0.29150749766607875,-0.29150749766607875
2025-01-07,2.0,-0.5785082033794845,-0.5785082033794845
2025-01-08,3.0,-0.19584059576161017,-0.19584059576161017
2025-01-09,2.25,-0.4828413014750159,-0.4828413014750159
2025-01-12,4.25,0.2824939137607328,0.2824939137607328
2025-01-16,1.5,-0.7698420071884217,-0.7698420071884217
2025-01-19,2.25,-0.4828413014750159,-0.4828413014750159
2025-01-20,6.0,0.9521622270920128,0.9521622270920128
2025-01-21,2.25,-0.4828413014750159,-0.4828413014750159
2025-01-22,1.5,-0.7698420071884217,-0.7698420071884217
2025-01-23,3.75,0.0911601099517956,0.0911601099517956
2025-01-26,4.0,0.18682701185626419,0.18682701185626419
2025-01-27,3.0,-0.19584059576161017,-0.19584059576161017
2025-01-28,2.25,-0.4828413014750159,-0.4828413014750159
2025-01-29,2.25,-0.4828413014750159,-0.4828413014750159
2025-02-02,9.5,2.291498853754573,2.291498853754573
2025-02-03,2.25,-0.4828413014750159,-0.4828413014750159
2025-02-04,2.25,-0.4828413014750159,-0.4828413014750159
2025-02-05,1.75,-0.6741751052839531,-0.6741751052839531
2025-02-06,2.0,-0.5785082033794845,-0.5785082033794845
2025-02-09,2.75,-0.29150749766607875,-0.29150749766607875
2025-02-11,3.0,-0.19584059576161017,-0.19584059576161017
2025-02-16,2.75,-0.29150749766607875,-0.29150749766607875
2025-02-17,3.25,-0.10017369385714157,-0.10017369385714157
2025-02-18,1.5,-0.7698420071884217,-0.7698420071884217
2025-02-19,2.5,-0.38717439957054733,-0.38717439957054733
2025-02-20,2.75,-0.29150749766607875,-0.29150749766607875
2025-02-23,1.5,-0.7698420071884217,-0.7698420071884217
2025-02-24,3.5,-0.004506791952672987,-0.004506791952672987
2025-02-25,4.75,0.47382771756966996,0.47382771756966996
2025-02-26,3.0,-0.19584059576161017,-0.19584059576161017
2025-03-02,3.0,-0.19584059576161017,-0.19584059576161017
2025-03-03,5.75,0.8564953251875442,0.8564953251875442
2025-03-04,5.25,0.6651615213786071,0.6651615213786071
2025-03-05,5.75,0.8564953251875442,0.8564953251875442
2025-03-06,3.75,0.0911601099517956,0.0911601099517956
2025-03-09,4.0,0.18682701185626419,0.18682701185626419
2025-03-11,2.75,-0.29150749766607875,-0.29150749766607875
2025-03-16,3.5,-0.004506791952672987,-0.004506791952672987
2025-03-17,2.75,-0.29150749766607875,-0.29150749766607875
2025-03-18,1.75,-0.6741751052839531,-0.6741751052839531
2025-03-19,2.25,-0.4828413014750159,-0.4828413014750159
2025-03-20,2.25,-0.4828413014750159,-0.4828413014750159
2025-03-23,3.0,-0.19584059576161017,-0.19584059576161017
2025-03-24,1.75,-0.6741751052839531,-0.6741751052839531
2025-03-25,2.25,-0.4828413014750159,-0.4828413014750159
