Date,"Volatility of Returns (Session:All day, Interval:1d, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2000-09-21,5.250122070312273,-0.8732736743372422,-0.8732736743372422
2000-09-22,0.7498779296877274,-1.654618517841183,-1.654618517841183
2000-09-25,0.5,-1.6980030156075308,-1.6980030156075308
2000-09-26,1.500732421875,-1.5242530826870633,-1.5242530826870633
2000-09-27,0.748779296875,-1.6548092655109325,-1.6548092655109325
2000-09-28,2.0,-1.4375688638965398,-1.4375688638965398
2000-09-29,1.0,-1.6111916317038673,-1.6111916317038673
2000-10-02,0.499267578125,-1.698130180720671,-1.698130180720671
2000-10-03,2.5,-1.350757479992876,-1.350757479992876
2000-10-04,0.7501220703122726,-1.654576129470215,-1.654576129470215
2000-10-05,0.7496337890625,-1.654660906212269,-1.654660906212269
2000-10-06,1.75048828125,-1.4808897791062783,-1.4808897791062783
2000-10-09,1.75048828125,-1.4808897791062783,-1.4808897791062783
2000-10-10,3.0,-1.2639460960892126,-1.2639460960892126
2000-10-11,1.500732421875,-1.5242530826870633,-1.5242530826870633
2000-10-12,12.251220703125,0.3422764479837986,0.3422764479837986
2000-10-13,6.748779296875,-0.6130726586669687,-0.6130726586669687
2000-10-16,4.24951171875,-1.047002413072147,-1.047002413072147
2000-10-17,9.748779296875,-0.0922043552449868,-0.0922043552449868
2000-10-18,15.2496337890625,0.8628692269939768,0.8628692269939768
2000-10-19,9.0,-0.22220948924524872,-0.22220948924524872
2000-10-20,5.7503662109375,-0.7864199020624923,-0.7864199020624923
2000-10-23,5.75048828125,-0.7863987078769691,-0.7863987078769691
2000-10-24,8.0,-0.395832257052576,-0.395832257052576
2000-10-25,11.2496337890625,0.16837815576466766,0.16837815576466766
2000-10-26,8.499267578125,-0.3091480382620525,-0.3091480382620525
2000-10-27,8.7503662109375,-0.2655515986405105,-0.2655515986405105
2000-10-30,6.7503662109375,-0.6127971342551651,-0.6127971342551651
2000-10-31,8.2496337890625,-0.35249014765731423,-0.35249014765731423
2000-11-01,3.7503662109375,-1.1336654376771471,-1.1336654376771471
2000-11-02,3.0,-1.2639460960892126,-1.2639460960892126
2000-11-03,12.2496337890625,0.34200092357199496,0.34200092357199496
2000-11-06,7.2496337890625,-0.5261129154646416,-0.5261129154646416
2000-11-07,5.499511718750227,-0.8299739533129482,-0.8299739533129482
2000-11-08,14.2503662109375,0.6893736242997897,0.6893736242997897
2000-11-09,9.4991455078125,-0.13554646464024855,-0.13554646464024855
2000-11-10,4.7503662109375,-0.9600426698698197,-0.9600426698698197
2000-11-13,4.251220703125,-1.0467056944748199,-1.0467056944748199
2000-11-14,6.500732421875,-0.6561392436504269,-0.6561392436504269
2000-11-15,6.0,-0.7430777926672306,-0.7430777926672306
2000-11-16,4.2496337890625,-1.0469812188866234,-1.0469812188866234
2000-11-17,5.0,-0.916700560474558,-0.916700560474558
2000-11-20,4.24951171875,-1.047002413072147,-1.047002413072147
2000-11-21,4.0,-1.0903233282818852,-1.0903233282818852
2000-11-22,7.24951171875,-0.5261341096501649,-0.5261341096501649
2000-11-24,2.7503662109375,-1.3072882054844743,-1.3072882054844743
2000-11-27,4.2496337890625,-1.0469812188866234,-1.0469812188866234
2000-11-28,7.0,-0.5694550248599033,-0.5694550248599033
2000-11-29,8.748779296875,-0.2658271230523141,-0.2658271230523141
2000-11-30,9.7503662109375,-0.09192883083318316,-0.09192883083318316
2000-12-01,6.0,-0.7430777926672306,-0.7430777926672306
2000-12-04,8.251220703125,-0.3522146232455106,-0.3522146232455106
2000-12-05,11.251220703125,0.16865368017647128,0.16865368017647128
2000-12-06,12.499267578125,0.38534303296725675,0.38534303296725675
2000-12-07,7.500732421875,-0.48251647584309953,-0.48251647584309953
2000-12-08,7.7503662109375,-0.4391743664478378,-0.4391743664478378
2000-12-11,3.4991455078125,-1.1772830714842124,-1.1772830714842124
2000-12-12,5.2496337890625,-0.8733584510792962,-0.8733584510792962
2000-12-13,11.0,0.1250360463694059,0.1250360463694059
2000-12-14,4.4991455078125,-1.003660303676885,-1.003660303676885
2000-12-15,5.748779296875,-0.786695426474296,-0.786695426474296
2000-12-18,3.748779296875,-1.1339409620889507,-1.1339409620889507
2000-12-19,1.0,-1.6111916317038673,-1.6111916317038673
2000-12-20,13.0,0.4722815819840605,0.4722815819840605
2000-12-21,10.2496337890625,-0.00524461204265965,-0.00524461204265965
2000-12-22,8.0,-0.395832257052576,-0.395832257052576
2000-12-26,6.24951171875,-0.6997568774574923,-0.6997568774574923
2000-12-27,9.2496337890625,-0.17886737984998696,-0.17886737984998696
2000-12-28,7.0,-0.5694550248599033,-0.5694550248599033
2000-12-29,6.24951171875,-0.6997568774574923,-0.6997568774574923
2001-01-02,22.748779296875,2.164891626250268,2.164891626250268
2001-01-03,31.2496337890625,3.6408335119112136,3.6408335119112136
2001-01-04,15.0,0.8195271175987151,0.8195271175987151
2001-01-05,16.5008544921875,1.0801096286083696,1.0801096286083696
2001-01-08,11.7503662109375,0.25531670478147145,0.25531670478147145
2001-01-09,8.0,-0.395832257052576,-0.395832257052576
2001-01-10,13.0,0.4722815819840605,0.4722815819840605
2001-01-11,12.0,0.2986588141767332,0.2986588141767332
2001-01-12,16.24951171875,1.0364708006157808,1.0364708006157808
2001-01-16,7.748779296875,-0.4394498908596414,-0.4394498908596414
2001-01-17,18.4991455078125,1.4270584456256972,1.4270584456256972
2001-01-18,11.75048828125,0.25533789896699477,0.25533789896699477
2001-01-19,10.500732421875,0.03835182757888238,0.03835182757888238
