Date,"Volatility of Returns (Session:All day, Interval:1d, Symbol:FGBL)",ZScore wrt All Days,ZScore wrt Given Days
2008-12-29,73.0000000000004,-0.13790703990081105,-0.13790703990081105
2008-12-30,73.0000000000004,-0.13790703990081105,-0.13790703990081105
2009-01-02,146.0000000000008,1.5386153412369765,1.5386153412369765
2009-01-05,87.99999999999955,0.20658386033295947,0.20658386033295947
2009-01-06,164.00000000000006,1.9520044215175076,1.9520044215175076
2009-01-07,100.0,0.48217658052000195,0.48217658052000195
2009-01-08,135.99999999999994,1.3089547410810969,1.3089547410810969
2009-01-09,146.0000000000008,1.5386153412369765,1.5386153412369765
2009-01-12,79.99999999999972,0.022855380208275333,0.022855380208275333
2009-01-13,43.99999999999977,-0.8039227803528196,-0.8039227803528196
2009-01-14,135.00000000000085,1.2859886810655317,1.2859886810655317
2009-01-15,84.99999999999943,0.13768568028619885,0.13768568028619885
2009-01-16,76.00000000000051,-0.0690088598540504,-0.0690088598540504
2009-01-19,121.99999999999989,0.9874299008628915,0.9874299008628915
2009-01-20,105.00000000000114,0.5970068805979581,0.5970068805979581
2009-01-21,68.99999999999977,-0.22977127996316943,-0.22977127996316943
2009-01-22,125.0,1.056328080909652,1.056328080909652
2009-01-23,162.00000000000045,1.9060723014863448,1.9060723014863448
2009-01-26,122.99999999999898,1.0103959608784565,1.0103959608784565
2009-01-27,126.9999999999996,1.102260200940815,1.102260200940815
2009-01-28,84.99999999999943,0.13768568028619885,0.13768568028619885
2009-01-29,101.00000000000051,0.5051426405355998,0.5051426405355998
2009-01-30,81.00000000000023,0.04582144022387309,0.04582144022387309
2009-02-02,89.99999999999915,0.2525159803641223,0.2525159803641223
2009-02-03,100.0,0.48217658052000195,0.48217658052000195
2009-02-04,62.000000000000455,-0.3905337000722558,-0.3905337000722558
2009-02-05,104.00000000000063,0.5740408205823604,0.5740408205823604
2009-02-06,96.99999999999989,0.4132784004732413,0.4132784004732413
2009-02-09,67.00000000000017,-0.2757033999943323,-0.2757033999943323
2009-02-10,103.00000000000011,0.5510747605667626,0.5510747605667626
2009-02-11,137.00000000000045,1.3319208010966945,1.3319208010966945
2009-02-12,118.00000000000068,0.8955656608005658,0.8955656608005658
2009-02-13,57.99999999999983,-0.4823979401346142,-0.4823979401346142
2009-02-16,89.00000000000006,0.22954992034855723,0.22954992034855723
2009-02-17,78.9999999999992,-0.00011067980732242112,-0.00011067980732242112
2009-02-18,76.9999999999996,-0.0460427998384853,-0.0460427998384853
2009-02-19,107.99999999999983,0.6659050606446861,0.6659050606446861
2009-02-20,81.99999999999932,0.0687875002394382,0.0687875002394382
2009-02-23,82.99999999999983,0.09175356025503596,0.09175356025503596
2009-02-24,64.00000000000006,-0.3446015800410929,-0.3446015800410929
2009-02-25,73.0000000000004,-0.13790703990081105,-0.13790703990081105
2009-02-26,110.99999999999994,0.7348032406914468,0.7348032406914468
2009-02-27,104.99999999999972,0.5970068805979255,0.5970068805979255
2009-03-02,59.00000000000034,-0.4594318801190164,-0.4594318801190164
2009-03-03,48.0000000000004,-0.7120585402904612,-0.7120585402904612
2009-03-04,93.99999999999977,0.3443802204264807,0.3443802204264807
2009-03-05,162.99999999999955,1.92903836150191,1.92903836150191
2009-03-06,84.99999999999943,0.13768568028619885,0.13768568028619885
2009-03-09,62.999999999999545,-0.3675676400566907,-0.3675676400566907
2009-03-10,76.00000000000051,-0.0690088598540504,-0.0690088598540504
2009-03-11,95.00000000000028,0.36734628044207845,0.36734628044207845
2009-03-12,60.00000000000085,-0.43646582010341867,-0.43646582010341867
2009-03-13,100.0,0.48217658052000195,0.48217658052000195
2009-03-16,54.999999999999716,-0.5512961201813749,-0.5512961201813749
2009-03-17,93.99999999999977,0.3443802204264807,0.3443802204264807
2009-03-18,235.99999999999994,3.605560742639698,3.605560742639698
2009-03-19,101.00000000000051,0.5051426405355998,0.5051426405355998
2009-03-20,83.99999999999892,0.11471962027060108,0.11471962027060108
2009-03-23,68.99999999999977,-0.22977127996316943,-0.22977127996316943
2009-03-24,117.99999999999926,0.8955656608005331,0.8955656608005331
2009-03-25,71.0000000000008,-0.18383915993197392,-0.18383915993197392
2009-03-26,76.9999999999996,-0.0460427998384853,-0.0460427998384853
2009-03-27,78.00000000000011,-0.023076739822887538,-0.023076739822887538
2009-03-30,103.9999999999992,0.5740408205823277,0.5740408205823277
2009-03-31,62.999999999999545,-0.3675676400566907,-0.3675676400566907
2009-04-01,43.99999999999977,-0.8039227803528196,-0.8039227803528196
2009-04-02,175.0,2.2046310816889525,2.2046310816889525
2009-04-03,117.00000000000017,0.872599600784968,0.872599600784968
2009-04-06,62.999999999999545,-0.3675676400566907,-0.3675676400566907
2009-04-07,43.99999999999977,-0.8039227803528196,-0.8039227803528196
2009-04-08,78.9999999999992,-0.00011067980732242112,-0.00011067980732242112
2009-04-09,67.00000000000017,-0.2757033999943323,-0.2757033999943323
2009-04-14,45.000000000000284,-0.7809567203372219,-0.7809567203372219
2009-04-15,57.99999999999983,-0.4823979401346142,-0.4823979401346142
2009-04-16,57.99999999999983,-0.4823979401346142,-0.4823979401346142
2009-04-17,95.00000000000028,0.36734628044207845,0.36734628044207845
2009-04-20,132.00000000000074,1.2170905010187711,1.2170905010187711
2009-04-21,81.00000000000023,0.04582144022387309,0.04582144022387309
2009-04-22,104.99999999999972,0.5970068805979255,0.5970068805979255
2009-04-23,51.9999999999996,-0.6201943002281355,-0.6201943002281355
2009-04-24,60.99999999999994,-0.41349976008785355,-0.41349976008785355
