Date,"Volatility of Returns (Session:US Open 7-10 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2024-07-22,2.0,-1.2539288036195528,-1.2539288036195528
2024-07-23,2.5,-1.0741607765185976,-1.0741607765185976
2024-07-24,3.75,-0.6247407087662098,-0.6247407087662098
2024-07-29,3.25,-0.804508735867165,-0.804508735867165
2024-07-30,3.5,-0.7146247223166874,-0.7146247223166874
2024-07-31,4.75,-0.2652046545642996,-0.2652046545642996
2024-08-01,8.0,0.9032875215919087,0.9032875215919087
2024-08-05,9.75,1.5324756164452518,1.5324756164452518
2024-08-06,7.5,0.7235194944909537,0.7235194944909537
2024-08-07,3.0,-0.8943927494176426,-0.8943927494176426
2024-08-08,12.0,2.3414317383995495,2.3414317383995495
2024-08-09,3.75,-0.6247407087662098,-0.6247407087662098
2024-08-15,13.5,2.8807358197024153,2.8807358197024153
2024-08-19,3.0,-0.8943927494176426,-0.8943927494176426
2024-08-20,5.25,-0.08543662746334445,-0.08543662746334445
2024-08-22,5.5,0.004447386087133111,0.004447386087133111
2024-08-23,3.25,-0.804508735867165,-0.804508735867165
2024-08-26,5.5,0.004447386087133111,0.004447386087133111
2024-08-27,2.0,-1.2539288036195528,-1.2539288036195528
2024-08-28,12.75,2.6110837790509827,2.6110837790509827
2024-09-03,18.25,4.5885320771614895,4.5885320771614895
2024-09-04,4.25,-0.4449726816652547,-0.4449726816652547
2024-09-05,6.5,0.3639834402890434,0.3639834402890434
2024-09-10,9.25,1.3527075893442966,1.3527075893442966
2024-09-16,10.25,1.7122436435462067,1.7122436435462067
2024-09-17,5.25,-0.08543662746334445,-0.08543662746334445
2024-09-18,3.0,-0.8943927494176426,-0.8943927494176426
2024-09-19,8.5,1.083055548692864,1.083055548692864
2024-09-20,4.25,-0.4449726816652547,-0.4449726816652547
2024-09-23,5.75,0.09433139963761067,0.09433139963761067
2024-09-24,3.5,-0.7146247223166874,-0.7146247223166874
2024-09-25,2.75,-0.9842767629681201,-0.9842767629681201
2024-09-30,4.0,-0.5348566952157323,-0.5348566952157323
2024-10-01,6.0,0.18421541318808823,0.18421541318808823
2024-10-02,1.5,-1.4336968307205078,-1.4336968307205078
2024-10-03,3.25,-0.804508735867165,-0.804508735867165
2024-10-07,4.0,-0.5348566952157323,-0.5348566952157323
2024-10-08,3.75,-0.6247407087662098,-0.6247407087662098
2024-10-09,3.0,-0.8943927494176426,-0.8943927494176426
2024-10-14,2.75,-0.9842767629681201,-0.9842767629681201
2024-10-16,3.25,-0.804508735867165,-0.804508735867165
2024-10-17,6.25,0.2740994267385658,0.2740994267385658
2024-10-18,4.25,-0.4449726816652547,-0.4449726816652547
2024-10-21,2.25,-1.1640447900690751,-1.1640447900690751
2024-10-22,5.25,-0.08543662746334445,-0.08543662746334445
2024-10-23,3.25,-0.804508735867165,-0.804508735867165
2024-10-24,6.0,0.18421541318808823,0.18421541318808823
2024-10-28,3.5,-0.7146247223166874,-0.7146247223166874
2024-10-29,5.25,-0.08543662746334445,-0.08543662746334445
2024-11-04,3.0,-0.8943927494176426,-0.8943927494176426
2024-11-05,3.5,-0.7146247223166874,-0.7146247223166874
2024-11-06,6.25,0.2740994267385658,0.2740994267385658
2024-11-07,10.0,1.6223596299957292,1.6223596299957292
2024-11-11,3.25,-0.804508735867165,-0.804508735867165
2024-11-15,5.75,0.09433139963761067,0.09433139963761067
2024-11-18,5.25,-0.08543662746334445,-0.08543662746334445
2024-11-19,5.0,-0.17532064101382203,-0.17532064101382203
2024-11-20,3.25,-0.804508735867165,-0.804508735867165
2024-11-21,4.5,-0.35508866811477713,-0.35508866811477713
2024-11-25,9.5,1.442591602894774,1.442591602894774
2024-11-26,3.75,-0.6247407087662098,-0.6247407087662098
2024-11-29,3.5,-0.7146247223166874,-0.7146247223166874
2024-12-02,8.5,1.083055548692864,1.083055548692864
2024-12-03,7.75,0.8134035080414311,0.8134035080414311
2024-12-04,4.5,-0.35508866811477713,-0.35508866811477713
2024-12-05,5.75,0.09433139963761067,0.09433139963761067
2024-12-10,3.75,-0.6247407087662098,-0.6247407087662098
2024-12-13,3.0,-0.8943927494176426,-0.8943927494176426
2024-12-16,4.0,-0.5348566952157323,-0.5348566952157323
2024-12-17,3.75,-0.6247407087662098,-0.6247407087662098
2024-12-18,5.5,0.004447386087133111,0.004447386087133111
2024-12-23,3.25,-0.804508735867165,-0.804508735867165
2024-12-24,1.0,-1.613464857821463,-1.613464857821463
2024-12-26,2.0,-1.2539288036195528,-1.2539288036195528
2024-12-27,2.75,-0.9842767629681201,-0.9842767629681201
2024-12-30,5.5,0.004447386087133111,0.004447386087133111
2024-12-31,3.0,-0.8943927494176426,-0.8943927494176426
2025-01-02,4.25,-0.4449726816652547,-0.4449726816652547
2025-01-03,3.0,-0.8943927494176426,-0.8943927494176426
2025-01-06,4.0,-0.5348566952157323,-0.5348566952157323
2025-01-07,2.25,-1.1640447900690751,-1.1640447900690751
2025-01-08,3.25,-0.804508735867165,-0.804508735867165
2025-01-09,2.75,-0.9842767629681201,-0.9842767629681201
2025-01-16,5.0,-0.17532064101382203,-0.17532064101382203
2025-01-17,2.25,-1.1640447900690751,-1.1640447900690751
2025-01-20,8.0,0.9032875215919087,0.9032875215919087
2025-01-21,3.5,-0.7146247223166874,-0.7146247223166874
2025-01-22,3.0,-0.8943927494176426,-0.8943927494176426
2025-01-23,4.75,-0.2652046545642996,-0.2652046545642996
2025-01-27,6.0,0.18421541318808823,0.18421541318808823
2025-01-28,3.25,-0.804508735867165,-0.804508735867165
2025-01-29,2.75,-0.9842767629681201,-0.9842767629681201
2025-02-03,5.0,-0.17532064101382203,-0.17532064101382203
2025-02-04,4.5,-0.35508866811477713,-0.35508866811477713
2025-02-05,3.0,-0.8943927494176426,-0.8943927494176426
2025-02-06,4.25,-0.4449726816652547,-0.4449726816652547
2025-02-11,2.25,-1.1640447900690751,-1.1640447900690751
2025-02-14,8.0,0.9032875215919087,0.9032875215919087
2025-02-17,1.25,-1.5235808442709855,-1.5235808442709855
2025-02-18,1.75,-1.3438128171700303,-1.3438128171700303
2025-02-19,2.75,-0.9842767629681201,-0.9842767629681201
2025-02-20,3.5,-0.7146247223166874,-0.7146247223166874
2025-02-24,5.0,-0.17532064101382203,-0.17532064101382203
2025-02-25,5.0,-0.17532064101382203,-0.17532064101382203
2025-02-26,3.0,-0.8943927494176426,-0.8943927494176426
2025-03-03,4.0,-0.5348566952157323,-0.5348566952157323
2025-03-04,4.5,-0.35508866811477713,-0.35508866811477713
2025-03-05,7.25,0.6336354809404761,0.6336354809404761
2025-03-06,6.5,0.3639834402890434,0.3639834402890434
2025-03-11,4.0,-0.5348566952157323,-0.5348566952157323
2025-03-17,6.75,0.45386745383952093,0.45386745383952093
2025-03-18,3.5,-0.7146247223166874,-0.7146247223166874
2025-03-19,4.5,-0.35508866811477713,-0.35508866811477713
2025-03-20,4.25,-0.4449726816652547,-0.4449726816652547
2025-03-21,1.75,-1.3438128171700303,-1.3438128171700303
2025-03-24,3.75,-0.6247407087662098,-0.6247407087662098
2025-03-25,3.5,-0.7146247223166874,-0.7146247223166874
2025-03-26,2.5,-1.0741607765185976,-1.0741607765185976
2025-03-31,4.0,-0.5348566952157323,-0.5348566952157323
2025-04-01,5.0,-0.17532064101382203,-0.17532064101382203
2025-04-02,4.25,-0.4449726816652547,-0.4449726816652547
2025-04-03,10.5,1.8021276570966844,1.8021276570966844
2025-04-07,10.75,1.892011670647162,1.892011670647162
2025-04-08,13.25,2.7908518061519376,2.7908518061519376
